rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels,waterlevels_smooth
0.0,236.27,0.0,218.77,83.63,83.62
0.0,236.24,0.0,218.77,83.62,83.62
0.0,236.21,0.0,218.77,83.62,83.62
0.0,236.27,0.0,218.77,83.62,83.62
0.0,236.27,0.0,218.78,83.61,83.61
0.0,236.24,0.0,218.78,83.61,83.61
0.0,236.25,0.0,218.78,83.61,83.61
0.0,236.25,0.0,218.78,83.61,83.61
0.0,236.25,0.0,218.81,83.61,83.61
0.0,236.25,0.0,218.81,83.61,83.61
0.0,236.25,0.0,218.81,83.61,83.61
0.0,236.26,0.0,218.81,83.61,83.61
0.0,236.24,0.0,218.82,83.61,83.61
0.0,236.25,0.0,218.82,83.61,83.61
0.0,236.26,0.0,218.82,83.61,83.61
0.0,236.26,0.0,218.82,83.61,83.61
0.0,236.25,0.0,218.82,83.61,83.61
0.0,236.23,0.0,218.85,83.61,83.61
0.0,236.22,0.0,218.85,83.6,83.6
0.0,236.21,0.0,218.85,83.6,83.6
0.0,236.21,0.0,218.85,83.6,83.6
0.0,236.22,0.0,218.85,83.6,83.6
0.0,236.21,0.0,218.85,83.6,83.6
0.0,236.22,0.5,218.85,83.6,83.6
0.0,236.22,0.0,218.86,83.6,83.6
0.5,236.23,0.0,218.86,83.6,83.6
0.5,236.22,0.5,218.86,83.6,83.59
0.0,236.23,0.0,218.86,83.59,83.59
0.0,236.23,0.0,218.86,83.59,83.59
0.0,236.23,0.0,218.86,83.59,83.59
0.0,236.22,0.0,218.86,83.59,83.59
0.0,236.23,0.0,218.86,83.59,83.59
0.0,236.23,0.0,218.86,83.59,83.59
0.0,236.22,0.0,218.86,83.59,83.59
0.0,236.22,0.0,218.86,83.59,83.59
0.0,236.21,0.0,218.86,83.59,83.59
0.0,236.22,0.0,218.86,83.59,83.59
0.0,236.21,0.0,218.86,83.59,83.59
0.0,236.23,0.0,218.86,83.59,83.59
0.0,236.22,0.0,218.86,83.58,83.59
0.0,236.23,0.0,218.86,83.58,83.59
0.0,236.21,0.0,218.86,83.59,83.58
0.0,236.2,0.0,218.86,83.59,83.58
0.0,236.19,0.0,218.86,83.58,83.58
0.0,236.19,0.0,218.86,83.58,83.58
0.0,236.2,0.0,218.86,83.58,83.58
0.0,236.19,0.0,218.89,83.58,83.58
0.0,236.2,0.0,218.89,83.58,83.58
0.0,236.19,0.0,218.89,83.57,83.57
0.0,236.19,0.0,218.89,83.57,83.57
0.0,236.17,0.0,218.86,83.57,83.57
0.0,236.11,0.0,218.86,83.57,83.57
0.0,236.22,0.0,218.86,83.57,83.57
0.0,236.22,0.0,218.86,83.57,83.57
0.0,236.21,0.0,218.86,83.57,83.57
0.0,236.2,0.0,218.86,83.57,83.57
0.0,236.21,0.0,218.86,83.57,83.57
0.0,236.18,0.0,218.86,83.57,83.57
0.0,236.18,0.0,218.86,83.56,83.57
0.0,236.19,0.0,218.86,83.56,83.57
0.0,236.18,0.0,218.86,83.57,83.57
0.0,236.19,0.0,218.86,83.57,83.57
0.0,236.21,0.0,218.85,83.57,83.57
0.0,236.21,0.0,218.85,83.57,83.57
0.0,236.2,0.0,218.85,83.57,83.57
0.0,236.18,0.0,218.85,83.57,83.57
0.0,236.18,0.0,218.85,83.57,83.57
0.0,236.18,0.0,218.85,83.57,83.57
0.0,236.18,0.0,218.85,83.56,83.56
0.0,236.17,0.0,218.85,83.56,83.56
0.0,236.17,0.0,218.85,83.56,83.56
0.0,236.18,0.0,218.82,83.56,83.56
0.0,236.13,0.0,218.82,83.56,83.56
0.0,236.09,0.0,218.82,83.56,83.56
0.0,236.07,0.0,218.82,83.56,83.56
0.0,236.19,0.0,218.81,83.56,83.55
0.0,236.2,0.0,218.81,83.55,83.55
0.0,236.2,0.0,218.81,83.55,83.55
0.0,236.19,0.0,218.81,83.55,83.55
0.0,236.18,0.0,218.81,83.55,83.55
0.0,236.18,0.0,218.81,83.55,83.55
0.0,236.18,0.0,218.81,83.55,83.55
0.0,236.17,0.0,218.78,83.55,83.55
0.0,236.17,0.0,218.78,83.55,83.55
0.0,236.18,0.0,218.78,83.55,83.55
0.0,236.13,0.0,218.78,83.55,83.55
0.0,236.09,0.0,218.77,83.55,83.55
0.0,236.21,0.0,218.77,83.55,83.55
0.0,236.22,0.0,218.77,83.55,83.55
0.0,236.15,0.0,218.77,83.55,83.55
0.0,236.09,0.0,218.77,83.55,83.55
0.0,236.07,0.0,218.77,83.55,83.55
0.0,236.07,0.0,218.74,83.55,83.55
0.0,236.2,0.0,218.74,83.55,83.55
0.5,236.19,0.0,218.74,83.55,83.55
0.0,236.2,0.0,218.74,83.55,83.55
0.0,236.19,0.0,218.73,83.55,83.55
0.0,236.17,0.0,218.73,83.55,83.55
0.0,236.11,0.5,218.73,83.55,83.55
0.0,236.08,0.5,218.73,83.55,83.55
0.5,236.22,0.5,218.73,83.55,83.55
0.0,236.22,0.0,218.7,83.55,83.55
0.0,236.16,0.0,218.73,83.55,83.55
0.0,236.1,0.0,218.7,83.55,83.55
0.0,236.08,0.0,218.7,83.55,83.55
0.0,236.07,0.0,218.69,83.55,83.55
0.0,236.19,0.0,218.69,83.55,83.55
0.0,236.21,0.0,218.69,83.55,83.55
0.0,236.21,0.0,218.69,83.55,83.55
0.0,236.19,0.5,218.66,83.55,83.55
0.0,236.13,0.0,218.66,83.55,83.55
0.5,236.09,0.0,218.66,83.55,83.55
0.0,236.24,0.0,218.66,83.56,83.55
1.0,236.17,0.5,218.66,83.56,83.55
0.0,236.1,0.0,218.66,83.56,83.55
0.0,236.07,0.0,218.66,83.55,83.55
0.0,236.07,0.0,218.65,83.55,83.55
0.0,236.17,0.0,218.65,83.55,83.55
0.0,236.2,0.0,218.65,83.55,83.55
0.0,236.19,0.0,218.65,83.55,83.55
0.0,236.18,0.0,218.65,83.55,83.55
0.0,236.17,0.0,218.62,83.55,83.55
0.0,236.12,0.0,218.62,83.55,83.54
0.0,236.08,0.0,218.62,83.55,83.54
0.0,236.08,0.0,218.62,83.55,83.54
0.0,236.07,0.0,218.46,83.53,83.54
0.0,236.2,0.0,218.45,83.53,83.54
0.0,236.08,0.0,218.45,83.53,83.54
0.0,236.07,0.0,218.42,83.53,83.54
6.0,236.06,0.0,218.42,83.54,83.54
2.5,236.22,0.5,218.42,83.54,83.54
0.0,236.16,0.0,218.41,83.55,83.54
0.0,236.1,0.0,218.41,83.54,83.54
0.0,236.07,0.0,218.41,83.54,83.54
0.0,236.13,0.0,218.41,83.54,83.54
0.0,236.2,0.0,218.38,83.54,83.54
0.0,236.12,0.0,218.38,83.54,83.54
0.0,236.09,0.0,218.38,83.55,83.54
0.0,236.07,0.0,218.38,83.55,83.54
0.0,236.06,0.0,218.37,83.54,83.54
0.0,236.2,0.0,218.37,83.54,83.54
0.0,236.19,0.0,218.37,83.54,83.54
0.0,236.13,0.0,218.37,83.54,83.54
0.0,236.09,0.0,218.34,83.54,83.54
0.0,236.07,0.0,218.34,83.54,83.53
0.0,236.06,0.0,218.34,83.53,83.53
0.0,236.06,0.0,218.33,83.53,83.53
0.0,236.21,0.0,218.3,83.53,83.53
0.0,236.21,0.0,218.3,83.53,83.53
0.0,236.12,0.0,218.3,83.53,83.53
0.0,236.09,0.0,218.3,83.53,83.53
0.0,236.07,0.0,218.29,83.53,83.53
0.0,236.06,0.0,218.29,83.52,83.53
0.5,236.09,0.0,218.28,83.53,83.53
0.0,236.21,0.0,218.28,83.54,83.53
0.0,236.13,0.0,218.28,83.54,83.53
0.0,236.08,0.0,218.28,83.54,83.53
0.0,236.07,0.0,218.27,83.54,83.52
0.0,236.19,0.0,218.26,83.53,83.53
0.0,236.17,0.0,218.25,83.53,83.53
0.0,236.12,0.0,218.25,83.53,83.53
0.0,236.08,0.0,218.25,83.53,83.54
0.0,236.06,0.0,218.25,83.53,83.55
3.5,236.06,3.5,218.25,83.53,83.57
1.5,236.08,1.0,218.24,83.54,83.58
12.0,236.21,8.0,218.25,83.57,83.6
4.0,236.19,3.5,218.26,83.61,83.62
0.5,236.12,0.5,218.26,83.61,83.64
2.5,236.12,4.5,218.24,83.63,83.65
2.0,236.13,3.0,218.24,83.69,83.67
0.0,236.2,0.5,218.23,83.71,83.68
0.0,236.25,0.0,218.22,83.73,83.7
0.0,236.24,0.0,218.23,83.73,83.7
0.0,236.24,0.0,218.25,83.73,83.71
0.0,236.24,0.0,218.26,83.73,83.71
0.0,236.26,0.0,218.26,83.72,83.72
0.0,236.27,0.0,218.27,83.71,83.71
0.0,236.29,0.0,218.27,83.7,83.71
0.0,236.27,0.0,218.28,83.69,83.71
1.0,236.28,0.0,218.29,83.68,83.7
1.5,236.28,1.0,218.32,83.68,83.7
2.5,236.27,2.5,218.33,83.68,83.69
0.0,236.27,0.0,218.33,83.69,83.69
0.0,236.27,0.0,218.33,83.69,83.69
0.0,236.24,0.0,218.34,83.7,83.69
0.0,236.24,0.0,218.35,83.7,83.69
0.5,236.23,0.5,218.36,83.7,83.69
0.5,236.23,0.0,218.37,83.7,83.7
1.0,236.23,0.5,218.37,83.69,83.7
1.5,236.25,1.0,218.38,83.69,83.7
1.0,236.24,0.5,218.39,83.7,83.7
0.0,236.25,0.0,218.4,83.7,83.7
0.5,236.24,0.5,218.41,83.7,83.7
0.0,236.25,0.0,218.4,83.71,83.7
0.0,236.25,0.0,218.4,83.71,83.7
0.0,236.26,0.0,218.4,83.71,83.7
0.0,236.25,0.0,218.41,83.7,83.7
0.0,236.25,0.0,218.42,83.7,83.7
0.0,236.25,0.0,218.44,83.7,83.7
0.0,236.24,0.0,218.45,83.7,83.7
0.0,236.25,0.0,218.45,83.7,83.7
0.0,236.25,0.0,218.45,83.7,83.69
0.0,236.24,0.0,218.45,83.69,83.69
0.0,236.25,0.0,218.46,83.69,83.69
0.0,236.25,0.0,218.47,83.69,83.69
0.0,236.23,0.0,218.48,83.68,83.68
0.0,236.27,0.0,218.48,83.68,83.68
0.0,236.27,0.0,218.48,83.68,83.68
0.0,236.23,0.0,218.48,83.68,83.68
0.0,236.24,0.0,218.48,83.68,83.68
0.0,236.22,0.0,218.49,83.68,83.68
0.5,236.23,3.0,218.5,83.67,83.68
1.0,236.22,0.0,218.5,83.68,83.68
0.5,236.23,0.0,218.51,83.68,83.68
0.0,236.22,0.0,218.51,83.68,83.68
0.0,236.22,0.0,218.52,83.68,83.68
0.0,236.2,0.5,218.52,83.68,83.68
0.0,236.19,0.0,218.52,83.68,83.67
0.0,236.21,0.0,218.51,83.68,83.67
0.0,236.23,0.0,218.5,83.67,83.67
0.0,236.24,0.0,218.5,83.67,83.67
0.0,236.22,0.0,218.51,83.66,83.66
0.0,236.22,0.0,218.52,83.66,83.66
0.0,236.22,0.0,218.53,83.66,83.66
0.0,236.22,0.0,218.53,83.66,83.66
0.0,236.22,0.0,218.52,83.65,83.65
0.0,236.23,0.0,218.52,83.65,83.65
0.0,236.22,0.0,218.53,83.65,83.65
0.0,236.22,0.0,218.54,83.65,83.65
0.0,236.22,0.0,218.53,83.65,83.65
0.0,236.21,0.0,218.53,83.65,83.65
0.0,236.25,4.0,218.53,83.65,83.65
0.5,236.23,0.0,218.54,83.65,83.65
0.0,236.23,0.0,218.55,83.65,83.65
0.0,236.22,0.0,218.56,83.65,83.65
0.0,236.22,0.0,218.56,83.65,83.65
0.0,236.22,0.0,218.57,83.65,83.65
0.0,236.23,0.0,218.58,83.66,83.65
0.0,236.22,0.0,218.59,83.66,83.65
0.0,236.23,0.5,218.6,83.66,83.65
0.0,236.22,0.0,218.61,83.66,83.65
0.0,236.21,0.0,218.6,83.65,83.65
0.0,236.25,0.0,218.6,83.65,83.65
0.0,236.26,0.0,218.59,83.65,83.65
0.0,236.24,0.0,218.59,83.65,83.65
0.0,236.25,0.0,218.6,83.65,83.65
0.0,236.24,0.0,218.61,83.65,83.65
0.0,236.24,0.5,218.61,83.65,83.65
0.0,236.25,0.0,218.61,83.65,83.64
0.0,236.24,0.0,218.61,83.64,83.64
0.0,236.23,0.0,218.61,83.64,83.64
0.0,236.22,0.0,218.62,83.64,83.64
0.0,236.22,0.0,218.63,83.64,83.64
0.0,236.23,0.0,218.63,83.64,83.64
0.0,236.26,0.0,218.62,83.64,83.64
0.0,236.26,0.0,218.62,83.64,83.64
0.0,236.22,0.0,218.63,83.64,83.64
0.0,236.22,0.0,218.64,83.64,83.64
0.0,236.23,0.0,218.64,83.65,83.64
0.0,236.22,0.0,218.64,83.65,83.64
0.0,236.22,0.0,218.65,83.64,83.64
0.0,236.22,0.0,218.65,83.63,83.63
0.0,236.22,0.0,218.65,83.63,83.63
0.0,236.19,0.0,218.66,83.63,83.63
0.0,236.17,0.0,218.66,83.63,83.63
0.0,236.12,0.0,218.65,83.63,83.63
0.0,236.24,0.0,218.64,83.63,83.63
0.0,236.22,0.0,218.64,83.62,83.62
0.0,236.23,0.0,218.64,83.62,83.62
0.0,236.22,0.0,218.64,83.62,83.62
0.0,236.23,0.0,218.65,83.62,83.62
0.0,236.22,0.0,218.66,83.62,83.62
0.0,236.22,0.0,218.66,83.62,83.62
0.0,236.22,0.0,218.66,83.62,83.62
0.0,236.23,0.0,218.65,83.62,83.61
0.0,236.22,0.0,218.66,83.61,83.61
0.0,236.22,0.0,218.67,83.61,83.61
0.0,236.22,0.0,218.67,83.61,83.61
0.0,236.24,0.0,218.66,83.61,83.61
0.0,236.24,0.0,218.65,83.61,83.61
0.0,236.22,0.0,218.66,83.61,83.61
0.0,236.22,0.0,218.66,83.61,83.61
0.0,236.21,0.0,218.66,83.61,83.6
0.0,236.22,0.0,218.67,83.6,83.6
0.0,236.22,0.0,218.67,83.6,83.6
0.0,236.22,0.0,218.67,83.6,83.6
0.0,236.21,0.0,218.68,83.6,83.6
0.0,236.19,0.0,218.68,83.6,83.6
0.0,236.15,0.0,218.68,83.6,83.6
0.0,236.11,0.0,218.68,83.6,83.6
0.0,236.19,0.0,218.67,83.6,83.6
0.0,236.22,0.0,218.66,83.6,83.6
0.0,236.22,0.0,218.66,83.59,83.59
0.0,236.22,0.0,218.67,83.59,83.59
0.0,236.22,0.0,218.68,83.6,83.59
0.0,236.22,0.0,218.69,83.59,83.59
0.0,236.21,0.0,218.67,83.59,83.59
0.0,236.2,0.0,218.66,83.59,83.59
0.0,236.19,0.0,218.65,83.59,83.59
0.0,236.23,0.0,218.65,83.58,83.58
0.0,236.17,0.0,218.66,83.58,83.58
0.0,236.11,0.0,218.64,83.58,83.58
0.0,236.24,0.0,218.61,83.58,83.58
0.0,236.25,0.0,218.6,83.58,83.58
0.0,236.2,0.0,218.61,83.58,83.58
0.0,236.18,0.0,218.61,83.58,83.58
0.0,236.17,0.0,218.61,83.58,83.58
0.0,236.18,0.0,218.61,83.58,83.58
0.0,236.18,0.0,218.61,83.58,83.57
0.0,236.18,0.0,218.61,83.57,83.57
0.0,236.18,0.0,218.61,83.57,83.57
0.0,236.18,0.0,218.61,83.57,83.57
0.0,236.17,0.0,218.61,83.57,83.57
0.0,236.13,0.0,218.6,83.57,83.57
0.0,236.19,0.0,218.59,83.57,83.57
0.0,236.21,0.0,218.57,83.57,83.57
0.0,236.21,0.0,218.57,83.57,83.57
0.0,236.21,0.0,218.58,83.57,83.57
0.0,236.21,0.0,218.58,83.57,83.57
0.0,236.2,0.0,218.59,83.57,83.57
0.0,236.21,0.0,218.57,83.57,83.57
0.0,236.21,0.0,218.55,83.57,83.57
0.0,236.12,0.0,218.53,83.57,83.57
0.0,236.09,0.0,218.53,83.57,83.57
0.0,236.15,0.0,218.53,83.57,83.57
0.0,236.22,0.0,218.51,83.57,83.57
0.0,236.23,0.0,218.5,83.57,83.57
0.0,236.22,0.0,218.5,83.57,83.57
0.0,236.17,0.0,218.51,83.57,83.57
0.0,236.11,0.0,218.51,83.57,83.57
0.0,236.09,0.0,218.51,83.57,83.57
0.0,236.09,0.0,218.51,83.57,83.57
0.0,236.19,0.0,218.52,83.57,83.56
0.0,236.18,0.0,218.52,83.56,83.56
0.0,236.18,0.0,218.53,83.56,83.56
0.0,236.18,0.0,218.52,83.56,83.56
0.0,236.17,0.0,218.5,83.56,83.56
0.0,236.16,0.0,218.47,83.56,83.56
0.0,236.11,0.0,218.45,83.56,83.56
0.0,236.2,0.0,218.44,83.55,83.56
0.0,236.21,0.0,218.44,83.55,83.56
0.0,236.21,0.0,218.44,83.55,83.56
0.0,236.2,0.0,218.45,83.55,83.56
0.0,236.2,0.0,218.46,83.56,83.56
0.5,236.12,0.5,218.45,83.56,83.56
0.5,236.09,0.5,218.43,83.56,83.56
0.0,236.09,0.5,218.41,83.56,83.56
1.0,236.2,1.0,218.41,83.57,83.56
0.5,236.2,1.5,218.42,83.57,83.57
0.5,236.21,0.5,218.42,83.57,83.57
0.5,236.2,1.0,218.41,83.57,83.57
0.5,236.2,0.5,218.39,83.57,83.57
0.0,236.2,0.0,218.39,83.57,83.57
0.0,236.18,0.0,218.4,83.57,83.57
0.0,236.18,0.0,218.41,83.57,83.57
0.0,236.18,0.5,218.42,83.57,83.57
0.5,236.18,0.5,218.42,83.57,83.57
0.0,236.18,0.0,218.43,83.57,83.57
0.0,236.17,0.0,218.44,83.57,83.57
0.0,236.19,0.0,218.44,83.57,83.57
0.0,236.18,0.0,218.42,83.57,83.57
0.0,236.21,0.0,218.39,83.57,83.57
0.0,236.21,0.0,218.38,83.57,83.57
0.0,236.22,0.0,218.37,83.57,83.56
0.0,236.22,0.0,218.37,83.56,83.56
0.0,236.22,0.0,218.38,83.56,83.56
0.0,236.22,0.0,218.39,83.56,83.56
0.0,236.21,0.0,218.4,83.56,83.56
0.0,236.21,0.0,218.38,83.56,83.56
0.0,236.21,0.0,218.36,83.56,83.56
0.0,236.22,0.0,218.36,83.56,83.56
0.0,236.21,0.0,218.37,83.56,83.56
0.0,236.21,0.0,218.37,83.56,83.56
0.0,236.21,0.0,218.38,83.56,83.56
0.0,236.22,0.0,218.36,83.56,83.56
0.0,236.22,0.0,218.35,83.56,83.56
0.0,236.19,0.0,218.36,83.56,83.56
0.0,236.19,0.0,218.37,83.56,83.56
0.0,236.19,0.0,218.37,83.56,83.56
0.0,236.21,0.0,218.32,83.55,83.55
0.0,236.22,0.0,218.32,83.55,83.55
0.0,236.22,0.0,218.32,83.55,83.55
0.0,236.22,0.0,218.33,83.55,83.55
0.0,236.14,0.0,218.35,83.55,83.55
0.0,236.09,0.0,218.32,83.56,83.55
0.0,236.22,0.0,218.28,83.55,83.55
0.0,236.23,0.0,218.28,83.55,83.55
0.0,236.19,0.0,218.29,83.55,83.55
0.0,236.11,0.0,218.29,83.55,83.55
0.0,236.09,0.0,218.29,83.55,83.55
0.0,236.24,0.0,218.28,83.55,83.55
0.0,236.2,0.0,218.26,83.55,83.55
0.0,236.17,0.0,218.24,83.55,83.55
0.0,236.11,0.0,218.24,83.55,83.55
0.0,236.09,0.0,218.25,83.55,83.55
0.0,236.08,0.0,218.25,83.54,83.54
0.0,236.19,0.0,218.25,83.54,83.54
0.0,236.19,0.0,218.26,83.54,83.54
0.0,236.19,0.0,218.26,83.54,83.54
0.0,236.19,0.0,218.26,83.54,83.54
0.0,236.18,0.0,218.27,83.54,83.53
0.0,236.11,0.0,218.25,83.53,83.53
0.0,236.1,0.0,218.22,83.53,83.53
0.0,236.2,0.0,218.19,83.53,83.53
0.0,236.21,0.0,218.19,83.52,83.53
0.0,236.21,0.0,218.2,83.53,83.53
0.0,236.19,0.0,218.21,83.52,83.53
0.0,236.11,0.0,218.22,83.53,83.53
0.0,236.08,0.0,218.19,83.53,83.53
0.0,236.21,0.0,218.17,83.53,83.53
0.0,236.22,0.0,218.15,83.53,83.53
0.0,236.17,0.0,218.16,83.53,83.53
0.0,236.1,0.0,218.16,83.53,83.53
0.0,236.08,0.0,218.16,83.53,83.53
0.0,236.21,0.0,218.13,83.53,83.53
0.0,236.21,0.0,218.12,83.53,83.53
0.0,236.18,0.0,218.12,83.53,83.53
0.0,236.11,0.0,218.13,83.53,83.53
0.0,236.08,0.0,218.13,83.53,83.53
0.0,236.08,0.0,218.13,83.53,83.53
0.0,236.07,0.0,218.13,83.53,83.53
0.0,236.17,0.0,218.13,83.53,83.52
0.0,236.17,0.0,218.13,83.52,83.52
0.0,236.17,0.0,218.14,83.52,83.52
0.5,236.17,1.0,218.13,83.52,83.52
1.0,236.17,0.5,218.11,83.52,83.52
0.5,236.12,1.5,218.08,83.52,83.52
0.0,236.2,0.5,218.07,83.52,83.52
0.0,236.21,0.0,218.06,83.52,83.52
0.0,236.21,0.0,218.07,83.52,83.52
0.5,236.13,1.0,218.08,83.52,83.53
0.0,236.1,0.5,218.08,83.53,83.53
0.5,236.09,0.0,218.06,83.53,83.53
0.0,236.2,0.5,218.03,83.54,83.53
0.5,236.21,0.0,218.02,83.54,83.53
0.0,236.22,0.0,218.03,83.54,83.54
0.0,236.13,0.0,218.03,83.54,83.54
0.0,236.21,0.0,218.02,83.54,83.54
0.5,236.19,0.0,218.0,83.54,83.55
1.5,236.18,2.5,218.0,83.54,83.55
2.5,236.17,3.5,218.0,83.55,83.56
0.5,236.19,0.0,218.01,83.56,83.56
0.5,236.19,2.0,218.02,83.56,83.56
1.5,236.19,2.0,218.03,83.56,83.57
0.5,236.2,0.0,218.03,83.57,83.58
1.0,236.2,1.0,218.04,83.57,83.58
0.5,236.23,1.0,218.05,83.59,83.59
0.0,236.27,0.0,218.06,83.6,83.59
0.5,236.29,0.0,218.05,83.6,83.6
0.0,236.37,0.0,218.05,83.6,83.6
0.0,236.33,0.0,218.05,83.6,83.6
0.0,236.33,0.5,218.06,83.61,83.61
0.0,236.34,0.0,218.09,83.61,83.61
0.0,236.33,0.0,218.12,83.61,83.61
0.0,236.33,0.0,218.14,83.61,83.61
0.0,236.33,0.0,218.14,83.61,83.61
0.0,236.32,0.0,218.14,83.61,83.61
0.0,236.35,0.0,218.15,83.6,83.61
0.0,236.34,0.0,218.18,83.6,83.6
0.0,236.32,0.0,218.2,83.6,83.6
0.0,236.32,0.0,218.22,83.6,83.6
0.0,236.31,0.0,218.22,83.6,83.6
0.0,236.32,0.0,218.22,83.6,83.6
0.0,236.31,0.0,218.24,83.6,83.6
0.0,236.3,0.0,218.26,83.6,83.6
0.0,236.29,0.0,218.29,83.6,83.59
0.0,236.3,0.0,218.31,83.59,83.59
0.0,236.29,0.0,218.33,83.59,83.59
0.0,236.3,0.0,218.34,83.59,83.59
0.0,236.28,0.0,218.36,83.59,83.59
0.0,236.29,0.0,218.38,83.59,83.58
0.0,236.29,0.0,218.37,83.59,83.58
0.0,236.27,0.0,218.36,83.58,83.58
0.0,236.31,0.0,218.35,83.57,83.58
0.0,236.3,0.0,218.35,83.57,83.58
0.0,236.3,0.0,218.36,83.57,83.57
0.0,236.29,0.0,218.37,83.57,83.57
0.0,236.28,0.0,218.39,83.57,83.57
0.0,236.28,0.0,218.41,83.57,83.57
0.0,236.28,0.0,218.4,83.57,83.57
0.0,236.28,0.0,218.39,83.57,83.57
0.0,236.27,0.0,218.39,83.58,83.57
0.0,236.28,0.0,218.41,83.57,83.57
0.0,236.27,0.0,218.43,83.57,83.57
0.0,236.3,0.0,218.43,83.57,83.57
0.5,236.3,0.5,218.42,83.57,83.57
0.0,236.27,0.0,218.42,83.57,83.57
0.0,236.26,0.0,218.43,83.57,83.58
0.0,236.27,0.5,218.44,83.57,83.58
1.0,236.25,0.5,218.45,83.57,83.58
1.5,236.25,2.0,218.45,83.58,83.59
2.0,236.28,2.0,218.46,83.59,83.59
1.0,236.27,1.6,218.45,83.59,83.59
1.0,236.27,1.0,218.44,83.6,83.6
0.0,236.28,0.0,218.44,83.6,83.6
0.0,236.28,0.0,218.43,83.6,83.61
0.0,236.23,0.0,218.44,83.61,83.61
0.0,236.32,0.0,218.45,83.61,83.61
0.5,236.31,0.0,218.45,83.62,83.61
0.0,236.29,0.0,218.46,83.62,83.61
0.0,236.28,0.0,218.48,83.62,83.61
0.0,236.28,0.0,218.5,83.61,83.61
0.0,236.28,0.0,218.51,83.61,83.61
0.0,236.28,0.0,218.5,83.61,83.61
0.0,236.3,0.0,218.5,83.61,83.61
0.0,236.3,0.0,218.5,83.6,83.61
0.0,236.3,0.0,218.52,83.6,83.6
0.0,236.26,0.0,218.53,83.6,83.6
0.0,236.27,0.0,218.55,83.6,83.6
0.0,236.31,0.0,218.54,83.6,83.6
0.0,236.3,0.0,218.53,83.6,83.6
0.0,236.27,0.0,218.53,83.6,83.6
0.0,236.29,0.0,218.55,83.6,83.6
0.0,236.25,0.0,218.56,83.6,83.6
0.0,236.24,0.0,218.58,83.6,83.6
0.0,236.23,0.0,218.59,83.6,83.6
0.0,236.27,0.0,218.6,83.6,83.6
0.0,236.27,0.0,218.61,83.6,83.6
0.0,236.27,0.0,218.63,83.6,83.6
0.0,236.27,0.0,218.62,83.6,83.6
0.0,236.22,0.0,218.61,83.6,83.6
0.0,236.27,0.0,218.6,83.6,83.6
0.0,236.27,0.0,218.6,83.6,83.6
0.0,236.27,0.0,218.6,83.59,83.6
0.0,236.27,0.0,218.61,83.59,83.6
0.0,236.28,0.0,218.63,83.59,83.59
0.0,236.26,0.0,218.65,83.6,83.59
0.0,236.27,0.0,218.64,83.6,83.59
0.0,236.27,0.0,218.63,83.6,83.59
0.0,236.24,0.0,218.64,83.59,83.59
0.0,236.25,0.0,218.67,83.59,83.59
0.0,236.26,0.0,218.65,83.59,83.59
0.0,236.26,0.0,218.64,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.59
0.0,236.25,0.0,218.65,83.59,83.58
0.0,236.25,0.0,218.65,83.59,83.58
0.0,236.25,0.0,218.65,83.59,83.58
0.0,236.21,0.0,218.68,83.57,83.58
0.0,236.2,0.0,218.69,83.57,83.57
0.0,236.21,0.0,218.71,83.57,83.57
0.0,236.21,0.0,218.72,83.57,83.57
0.0,236.19,0.0,218.72,83.56,83.57
0.0,236.21,0.0,218.67,83.56,83.56
0.0,236.21,0.0,218.66,83.56,83.56
0.0,236.21,0.0,218.68,83.57,83.56
0.0,236.21,0.0,218.67,83.56,83.56
0.0,236.15,0.0,218.64,83.56,83.56
0.0,236.2,0.0,218.64,83.56,83.56
0.0,236.22,0.0,218.63,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
0.0,236.2,0.0,218.61,83.56,83.56
