times,temperature,humidity,winddirection,windpower,rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels
2021-12-24 15:00:00,13.0,60.0,8,4.0,0.0,235.9,0.0,213.19,83.36
2021-12-24 16:00:00,12.0,71.0,1,3.0,0.0,235.86,0.0,213.14,83.36
2021-12-24 17:00:00,10.0,76.0,8,3.0,0.0,235.86,0.0,213.14,83.37
2021-12-24 18:00:00,10.0,78.0,1,3.0,0.0,235.86,0.0,213.14,83.37
2021-12-24 19:00:00,9.0,86.0,1,3.0,0.0,235.86,0.0,213.14,83.37
2021-12-24 20:00:00,8.0,95.0,8,3.0,0.0,235.85,0.0,213.11,83.38
2021-12-24 21:00:00,7.0,92.0,1,3.0,0.0,235.86,0.0,213.1,83.38
2021-12-24 22:00:00,7.0,86.0,1,3.0,0.0,235.86,0.0,213.09,83.38
2021-12-24 23:00:00,10.0,84.0,4,2.0,0.0,235.86,0.0,213.09,83.38
2021-12-25 00:00:00,6.0,93.0,8,2.0,0.0,235.86,0.0,213.09,83.38
2021-12-25 01:00:00,5.0,88.0,8,4.0,0.0,235.86,0.0,213.09,83.38
2021-12-25 02:00:00,5.0,92.0,8,3.0,0.0,235.86,0.0,213.09,83.38
2021-12-25 03:00:00,4.0,88.0,8,3.0,0.0,235.86,0.0,213.09,83.38
2021-12-25 04:00:00,4.0,90.0,8,3.0,0.0,235.86,0.0,213.09,83.38
2021-12-25 05:00:00,3.0,91.0,8,3.0,0.0,235.86,0.0,213.09,83.38
2021-12-25 06:00:00,3.0,89.0,8,3.0,0.0,235.86,0.0,213.01,83.36
2021-12-25 07:00:00,2.0,90.0,8,3.0,0.0,235.86,0.0,213.01,83.36
2021-12-25 08:00:00,2.0,84.0,8,4.0,0.0,235.86,0.0,212.99,83.36
2021-12-25 09:00:00,2.0,85.0,8,4.0,0.0,235.86,0.0,212.99,83.36
2021-12-25 10:00:00,2.0,86.0,7,3.0,0.0,235.87,0.0,212.97,83.36
2021-12-25 11:00:00,2.0,82.0,7,3.0,0.0,235.87,0.0,212.96,83.36
2021-12-25 12:00:00,2.0,74.0,7,3.0,0.0,235.87,0.0,212.96,83.36
2021-12-25 13:00:00,2.0,72.0,8,3.0,0.0,235.93,0.0,212.94,83.36
2021-12-25 14:00:00,3.0,71.0,8,3.0,0.0,235.93,0.0,212.94,83.36
2021-12-25 15:00:00,3.0,66.0,8,3.0,0.0,235.93,0.0,212.94,83.36
2021-12-25 16:00:00,2.0,69.0,1,3.0,0.0,235.88,0.0,212.92,83.36
2021-12-25 17:00:00,2.0,73.0,8,3.0,0.0,235.87,0.0,212.91,83.36
2021-12-25 18:00:00,1.0,73.0,8,3.0,0.0,235.87,0.0,212.9,83.36
2021-12-25 19:00:00,1.0,71.0,8,3.0,0.0,235.87,0.0,212.9,83.36
2021-12-25 20:00:00,1.0,67.0,7,3.0,0.0,235.87,0.0,212.89,83.36
2021-12-25 21:00:00,1.0,67.0,8,3.0,0.0,235.87,0.0,212.88,83.36
2021-12-25 22:00:00,1.0,67.0,8,3.0,0.0,235.87,0.0,212.87,83.36
2021-12-25 23:00:00,7.0,86.0,1,3.0,0.0,235.87,0.0,212.86,83.36
2021-12-26 00:00:00,0.0,62.0,7,3.0,0.0,235.87,0.0,212.86,83.36
2021-12-26 01:00:00,0.0,61.0,7,3.0,0.0,235.87,0.0,212.86,83.36
2021-12-26 02:00:00,-1.0,66.0,8,2.0,0.0,235.87,0.0,212.86,83.36
2021-12-26 03:00:00,-1.0,67.0,7,3.0,0.0,235.87,0.0,212.83,83.36
2021-12-26 04:00:00,-2.0,72.0,8,2.0,0.0,235.88,0.0,212.82,83.36
2021-12-26 05:00:00,-2.0,74.0,1,2.0,0.0,235.88,0.0,212.82,83.36
2021-12-26 06:00:00,-3.0,69.0,8,2.0,0.0,235.88,0.0,212.82,83.36
2021-12-26 07:00:00,-3.0,73.0,8,2.0,0.0,235.88,0.0,212.82,83.36
2021-12-26 08:00:00,-2.0,65.0,1,2.0,0.0,235.88,0.0,212.79,83.37
2021-12-26 09:00:00,-1.0,59.0,1,2.0,0.0,235.88,0.0,212.79,83.37
2021-12-26 10:00:00,0.0,49.0,8,2.0,0.0,235.88,0.0,212.77,83.37
2021-12-26 11:00:00,2.0,42.0,1,2.0,0.0,235.87,0.0,212.76,83.37
2021-12-26 12:00:00,3.0,31.0,1,3.0,0.0,236.02,0.0,212.75,83.37
2021-12-26 13:00:00,3.0,32.0,1,2.0,0.0,235.96,0.0,212.74,83.37
2021-12-26 14:00:00,3.0,35.0,1,3.0,0.0,235.91,0.0,212.74,83.37
2021-12-26 15:00:00,3.0,34.0,1,2.0,0.0,235.91,0.0,212.74,83.37
2021-12-26 16:00:00,3.0,30.0,7,4.0,0.0,235.91,0.0,212.74,83.37
2021-12-26 17:00:00,2.0,35.0,8,2.0,0.0,235.91,0.0,212.74,83.37
2021-12-26 18:00:00,1.0,36.0,7,3.0,0.0,235.91,0.0,212.74,83.37
2021-12-26 19:00:00,1.0,38.0,7,2.0,0.0,235.88,0.0,212.68,83.36
2021-12-26 20:00:00,0.0,38.0,8,2.0,0.0,235.87,0.0,212.68,83.36
2021-12-26 21:00:00,0.0,42.0,1,2.0,0.0,235.87,0.0,212.68,83.36
2021-12-26 22:00:00,-1.0,44.0,1,2.0,0.0,235.87,0.0,212.68,83.36
2021-12-26 23:00:00,1.0,67.0,8,3.0,0.0,235.87,0.0,212.68,83.36
2021-12-27 00:00:00,-1.0,48.0,1,2.0,0.0,235.88,0.0,212.63,83.36
2021-12-27 01:00:00,-1.0,48.0,1,1.0,0.0,235.88,0.0,212.63,83.36
2021-12-27 02:00:00,-1.0,49.0,1,2.0,0.0,235.88,0.0,212.61,83.36
2021-12-27 03:00:00,-1.0,47.0,1,2.0,0.0,235.87,0.0,212.6,83.36
2021-12-27 04:00:00,-1.0,48.0,1,2.0,0.0,235.87,0.0,212.6,83.36
2021-12-27 05:00:00,-1.0,47.0,1,2.0,0.0,235.87,0.0,212.6,83.36
2021-12-27 06:00:00,-1.0,45.0,1,2.0,0.0,235.87,0.0,212.6,83.36
2021-12-27 07:00:00,-1.0,45.0,1,2.0,0.0,235.88,0.0,212.56,83.36
2021-12-27 08:00:00,-1.0,45.0,1,2.0,0.0,235.88,0.0,212.56,83.36
2021-12-27 09:00:00,1.0,39.0,1,2.0,0.0,235.88,0.0,212.56,83.36
2021-12-27 10:00:00,2.0,39.0,8,2.0,0.0,235.88,0.0,212.56,83.36
2021-12-27 11:00:00,3.0,37.0,7,2.0,0.0,235.88,0.0,212.56,83.36
2021-12-27 12:00:00,4.0,33.0,8,2.0,0.0,235.98,0.0,212.51,83.36
2021-12-27 13:00:00,4.0,28.0,7,2.0,0.0,235.98,0.0,212.51,83.36
2021-12-27 14:00:00,6.0,29.0,8,2.0,0.0,235.98,0.0,212.51,83.36
2021-12-27 15:00:00,6.0,28.0,8,2.0,0.0,235.88,0.0,212.48,83.36
2021-12-27 16:00:00,5.0,30.0,1,2.0,0.0,235.87,0.0,212.47,83.36
2021-12-27 17:00:00,4.0,34.0,1,3.0,0.0,235.87,0.0,212.46,83.36
2021-12-27 18:00:00,3.0,35.0,1,3.0,0.0,235.87,0.0,212.45,83.36
2021-12-27 19:00:00,2.0,35.0,8,2.0,0.0,235.87,0.0,212.43,83.36
2021-12-27 20:00:00,1.0,39.0,8,2.0,0.0,235.88,0.0,212.43,83.36
2021-12-27 21:00:00,1.0,42.0,1,2.0,0.0,235.88,0.0,212.42,83.36
2021-12-27 22:00:00,1.0,46.0,1,2.0,0.0,235.88,0.0,212.41,83.36
2021-12-27 23:00:00,-1.0,44.0,1,2.0,0.0,235.88,0.0,212.41,83.36
2021-12-28 00:00:00,0.0,49.0,1,1.0,0.0,235.88,0.0,212.41,83.36
2021-12-28 01:00:00,0.0,56.0,4,1.0,0.0,235.87,0.0,212.37,83.36
2021-12-28 02:00:00,0.0,65.0,4,1.0,0.0,235.88,0.0,212.37,83.36
2021-12-28 03:00:00,-1.0,63.0,6,1.0,0.0,235.88,0.0,212.36,83.36
2021-12-28 04:00:00,-1.0,66.0,4,1.0,0.0,235.87,0.0,212.34,83.37
2021-12-28 05:00:00,0.0,60.0,5,1.0,0.0,235.87,0.0,212.33,83.37
2021-12-28 06:00:00,0.0,61.0,4,2.0,0.0,235.87,0.0,212.32,83.37
2021-12-28 07:00:00,0.0,58.0,4,1.0,0.0,235.87,0.0,212.31,83.37
2021-12-28 08:00:00,0.0,58.0,5,1.0,0.0,235.86,0.0,212.3,83.37
2021-12-28 09:00:00,1.0,48.0,3,1.0,0.0,235.86,0.0,212.3,83.37
2021-12-28 10:00:00,2.0,43.0,4,1.0,0.0,235.86,0.0,212.28,83.37
2021-12-28 11:00:00,3.0,41.0,4,1.0,0.0,235.86,0.0,212.27,83.37
2021-12-28 12:00:00,3.0,42.0,4,2.0,0.0,235.86,0.0,212.26,83.37
2021-12-28 13:00:00,4.0,43.0,3,1.0,0.0,235.86,0.0,212.25,83.37
2021-12-28 14:00:00,5.0,44.0,3,1.0,0.0,235.99,0.0,212.25,83.37
2021-12-28 15:00:00,5.0,43.0,3,1.0,0.0,235.92,0.0,212.24,83.37
2021-12-28 16:00:00,5.0,47.0,2,1.0,0.0,235.89,0.0,212.23,83.36
2021-12-28 17:00:00,5.0,49.0,2,1.0,0.0,235.88,0.0,212.22,83.36
2021-12-28 18:00:00,5.0,54.0,3,1.0,0.0,235.87,0.0,212.21,83.36
2021-12-28 19:00:00,4.0,57.0,3,1.0,0.0,235.86,0.0,212.21,83.36
2021-12-28 20:00:00,4.0,58.0,4,1.0,0.0,235.86,0.0,212.2,83.36
2021-12-28 21:00:00,4.0,60.0,4,2.0,0.0,235.86,0.0,212.19,83.36
2021-12-28 22:00:00,4.0,55.0,5,1.0,0.0,235.85,0.0,212.18,83.36
2021-12-28 23:00:00,1.0,46.0,1,2.0,0.0,235.85,0.0,212.18,83.36
2021-12-29 00:00:00,4.0,54.0,5,1.0,0.0,235.85,0.0,212.17,83.36
2021-12-29 01:00:00,4.0,61.0,3,1.0,0.0,235.85,0.0,212.16,83.36
2021-12-29 02:00:00,4.0,63.0,5,1.0,0.0,235.85,0.0,212.15,83.36
2021-12-29 03:00:00,4.0,68.0,4,2.0,0.0,235.85,0.0,212.14,83.36
2021-12-29 04:00:00,4.0,68.0,3,2.0,0.0,235.85,0.0,212.13,83.36
2021-12-29 05:00:00,4.0,65.0,7,2.0,0.0,235.85,0.0,212.13,83.36
2021-12-29 06:00:00,3.0,66.0,7,1.0,0.0,235.86,0.0,212.11,83.36
2021-12-29 07:00:00,4.0,64.0,5,1.0,0.0,235.86,0.0,212.11,83.36
2021-12-29 08:00:00,4.0,69.0,5,1.0,0.0,235.85,0.0,212.1,83.36
2021-12-29 09:00:00,6.0,68.0,2,1.0,0.0,235.86,0.0,212.09,83.35
2021-12-29 10:00:00,9.0,58.0,1,1.0,0.0,235.85,0.0,212.08,83.35
2021-12-29 11:00:00,10.0,48.0,8,2.0,0.0,235.85,0.0,212.08,83.35
2021-12-29 12:00:00,12.0,36.0,1,2.0,0.0,236.0,0.0,212.07,83.31
2021-12-29 13:00:00,13.0,29.0,5,3.0,0.0,235.92,0.0,212.06,83.31
2021-12-29 14:00:00,13.0,29.0,5,4.0,0.0,235.89,0.0,212.05,83.32
2021-12-29 15:00:00,14.0,29.0,5,3.0,0.0,235.87,0.0,212.04,83.32
2021-12-29 16:00:00,13.0,28.0,6,3.0,0.0,235.86,0.0,212.03,83.32
2021-12-29 17:00:00,11.0,29.0,5,3.0,0.0,235.85,0.0,212.02,83.32
2021-12-29 18:00:00,10.0,34.0,6,2.0,0.0,235.85,0.0,212.01,83.32
2021-12-29 19:00:00,8.0,37.0,8,1.0,0.0,235.85,0.0,212.0,83.32
2021-12-29 20:00:00,7.0,43.0,6,2.0,0.0,235.85,0.0,211.99,83.32
2021-12-29 21:00:00,6.0,46.0,4,2.0,0.0,235.85,0.0,211.98,83.32
2021-12-29 22:00:00,4.0,58.0,1,1.0,0.0,235.85,0.0,211.97,83.32
2021-12-29 23:00:00,4.0,55.0,5,1.0,0.0,235.86,0.0,211.97,83.33
2021-12-30 00:00:00,2.0,69.0,5,1.0,0.0,235.86,0.0,211.96,83.33
2021-12-30 01:00:00,2.0,66.0,4,1.0,0.0,235.86,0.0,211.95,83.34
2021-12-30 02:00:00,1.0,71.0,5,2.0,0.0,235.86,0.0,211.95,83.34
2021-12-30 03:00:00,0.0,75.0,3,1.0,0.0,235.86,0.0,211.94,83.34
2021-12-30 04:00:00,0.0,76.0,5,2.0,0.0,235.86,0.0,211.93,83.34
2021-12-30 05:00:00,0.0,74.0,4,1.0,0.0,235.86,0.0,211.93,83.34
2021-12-30 06:00:00,0.0,74.0,5,1.0,0.0,235.86,0.0,211.92,83.35
2021-12-30 07:00:00,-1.0,75.0,4,2.0,0.0,235.86,0.0,211.91,83.35
2021-12-30 08:00:00,-1.0,72.0,5,1.0,0.0,235.86,0.0,211.9,83.35
2021-12-30 09:00:00,3.0,61.0,3,1.0,0.0,235.86,0.0,211.89,83.35
2021-12-30 10:00:00,6.0,47.0,3,1.0,0.0,235.86,0.0,211.88,83.36
2021-12-30 11:00:00,10.0,30.0,1,1.0,0.0,235.84,0.0,211.86,83.36
2021-12-30 12:00:00,10.0,27.0,8,2.0,0.0,235.98,0.0,211.85,83.36
2021-12-30 13:00:00,11.0,26.0,8,2.0,0.0,235.91,0.0,211.84,83.36
2021-12-30 14:00:00,12.0,25.0,1,2.0,0.0,235.89,0.0,211.83,83.36
2021-12-30 15:00:00,12.0,26.0,8,2.0,0.0,235.87,0.0,211.82,83.36
2021-12-30 16:00:00,11.0,24.0,1,3.0,0.0,235.86,0.0,211.81,83.36
2021-12-30 17:00:00,9.0,29.0,1,2.0,0.0,235.86,0.0,211.79,83.35
2021-12-30 18:00:00,8.0,31.0,1,3.0,0.0,235.86,0.0,211.78,83.35
2021-12-30 19:00:00,7.0,34.0,1,2.0,0.0,235.86,0.0,211.77,83.35
2021-12-30 20:00:00,6.0,37.0,8,2.0,0.0,235.86,0.0,211.76,83.35
2021-12-30 21:00:00,5.0,48.0,6,1.0,0.0,235.86,0.0,211.75,83.35
2021-12-30 22:00:00,4.0,58.0,3,1.0,0.0,235.86,0.0,211.73,83.35
2021-12-30 23:00:00,4.0,58.0,1,1.0,0.0,235.86,0.0,211.72,83.35
2021-12-31 00:00:00,2.0,65.0,4,2.0,0.0,235.86,0.0,211.72,83.35
2021-12-31 01:00:00,1.0,64.0,4,2.0,0.0,235.86,0.0,211.7,83.36
2021-12-31 02:00:00,1.0,69.0,4,2.0,0.0,235.86,0.0,211.69,83.36
2021-12-31 03:00:00,0.0,66.0,4,2.0,0.0,235.86,0.0,211.68,83.36
2021-12-31 04:00:00,-1.0,74.0,4,2.0,0.0,235.86,0.0,211.67,83.36
2021-12-31 05:00:00,-1.0,76.0,4,2.0,0.0,235.86,0.0,211.66,83.36
2021-12-31 06:00:00,-2.0,78.0,4,2.0,0.0,235.86,0.0,211.65,83.36
2021-12-31 07:00:00,-2.0,79.0,4,2.0,0.0,235.86,0.0,211.63,83.36
2021-12-31 08:00:00,-1.0,74.0,4,2.0,0.0,235.87,0.0,211.62,83.36
2021-12-31 09:00:00,2.0,65.0,3,2.0,0.0,235.87,0.0,211.62,83.36
2021-12-31 10:00:00,5.0,50.0,6,1.0,0.0,235.86,0.0,211.6,83.37
2021-12-31 11:00:00,8.0,34.0,8,2.0,0.0,235.85,0.0,211.59,83.36
2021-12-31 12:00:00,10.0,31.0,8,3.0,0.0,235.99,0.0,211.58,83.36
2021-12-31 13:00:00,11.0,27.0,8,2.0,0.0,235.91,0.0,211.57,83.36
2021-12-31 14:00:00,11.0,31.0,8,2.0,0.0,235.88,0.0,211.56,83.36
2021-12-31 15:00:00,10.0,31.0,8,2.0,0.0,235.87,0.0,211.55,83.36
2021-12-31 16:00:00,10.0,31.0,1,2.0,0.0,235.86,0.0,211.54,83.36
2021-12-31 17:00:00,8.0,34.0,1,2.0,0.0,235.86,0.0,211.53,83.36
2021-12-31 18:00:00,7.0,37.0,1,2.0,0.0,235.85,0.0,211.52,83.36
2021-12-31 19:00:00,7.0,39.0,8,2.0,0.0,235.86,0.0,211.51,83.36
2021-12-31 20:00:00,7.0,40.0,1,2.0,0.0,235.86,0.0,211.49,83.36
2021-12-31 21:00:00,6.0,46.0,7,1.0,0.0,235.86,0.0,211.48,83.36
2021-12-31 22:00:00,5.0,51.0,7,2.0,0.0,235.86,0.0,211.47,83.36
2021-12-31 23:00:00,4.0,58.0,3,1.0,0.0,235.85,0.0,211.46,83.36
2022-01-01 00:00:00,3.0,66.0,4,1.0,0.0,235.86,0.0,211.45,83.37
2022-01-01 01:00:00,2.0,69.0,4,1.0,0.0,235.86,0.0,211.44,83.37
2022-01-01 02:00:00,2.0,69.0,4,1.0,0.0,235.86,0.0,211.43,83.37
2022-01-01 03:00:00,2.0,74.0,4,1.0,0.0,235.86,0.0,211.42,83.37
2022-01-01 04:00:00,2.0,73.0,4,2.0,0.0,235.86,0.0,211.41,83.37
2022-01-01 05:00:00,2.0,71.0,4,2.0,0.0,235.86,0.0,211.4,83.37
2022-01-01 06:00:00,3.0,74.0,4,1.0,0.0,235.86,0.0,211.38,83.36
2022-01-01 07:00:00,3.0,73.0,4,2.0,0.0,235.86,0.0,211.37,83.36
2022-01-01 08:00:00,3.0,71.0,4,2.0,0.0,235.86,0.0,211.36,83.36
2022-01-01 09:00:00,4.0,66.0,4,2.0,0.0,235.86,0.0,211.35,83.36
2022-01-01 10:00:00,5.0,64.0,4,2.0,0.0,235.86,0.0,211.34,83.36
2022-01-01 11:00:00,6.0,61.0,4,2.0,0.0,235.85,0.0,211.33,83.36
2022-01-01 12:00:00,6.0,60.0,4,2.0,0.0,235.98,0.0,211.32,83.36
2022-01-01 13:00:00,7.0,57.0,4,2.0,0.0,235.92,0.0,211.31,83.36
2022-01-01 14:00:00,8.0,53.0,4,1.0,0.0,235.89,0.0,211.3,83.36
2022-01-01 15:00:00,9.0,49.0,8,1.0,0.0,235.87,0.0,211.29,83.36
2022-01-01 16:00:00,8.0,51.0,1,2.0,0.0,235.86,0.0,211.28,83.37
2022-01-01 17:00:00,8.0,56.0,8,1.0,0.0,235.85,0.0,211.26,83.37
2022-01-01 18:00:00,7.0,65.0,5,1.0,0.0,235.85,0.0,211.25,83.37
2022-01-01 19:00:00,5.0,72.0,4,2.0,0.0,235.85,0.0,211.24,83.37
2022-01-01 20:00:00,4.0,76.0,3,2.0,0.0,235.85,0.0,211.23,83.37
2022-01-01 21:00:00,4.0,76.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-01 22:00:00,4.0,78.0,3,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-01 23:00:00,5.0,51.0,7,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 00:00:00,3.0,82.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 01:00:00,2.0,87.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 02:00:00,2.0,87.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 03:00:00,1.0,89.0,3,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 04:00:00,1.0,90.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 05:00:00,0.0,93.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 06:00:00,0.0,93.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 07:00:00,-1.0,95.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 08:00:00,0.0,95.0,4,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 09:00:00,2.0,84.0,4,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 10:00:00,5.0,72.0,6,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 11:00:00,9.0,56.0,7,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 12:00:00,12.0,43.0,1,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 13:00:00,13.0,41.0,8,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 14:00:00,13.0,37.0,8,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 15:00:00,12.0,38.0,8,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 16:00:00,12.0,38.0,1,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 17:00:00,10.0,44.0,1,3.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 18:00:00,9.0,50.0,1,3.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 19:00:00,8.0,51.0,7,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 20:00:00,7.0,58.0,8,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 21:00:00,5.0,67.0,6,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 22:00:00,4.0,75.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-02 23:00:00,4.0,78.0,3,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 00:00:00,2.0,83.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 01:00:00,1.0,87.0,5,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 02:00:00,1.0,85.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 03:00:00,0.0,86.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 04:00:00,0.0,90.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 05:00:00,0.0,87.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 06:00:00,-1.0,90.0,5,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 07:00:00,0.0,89.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 08:00:00,0.0,87.0,4,2.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 09:00:00,3.0,79.0,3,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 10:00:00,7.0,64.0,2,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 11:00:00,10.0,52.0,2,1.0,0.0,235.85,0.0,211.22,83.38
2022-01-03 12:00:00,12.0,46.0,8,2.0,0.0,235.96,0.0,210.81,83.39
2022-01-03 13:00:00,14.0,39.0,7,2.0,0.0,235.96,0.0,210.81,83.39
2022-01-03 14:00:00,15.0,33.0,8,2.0,0.0,235.88,0.0,210.79,83.39
2022-01-03 15:00:00,15.0,35.0,8,2.0,0.0,235.86,0.0,210.78,83.39
2022-01-03 16:00:00,14.0,36.0,1,3.0,0.0,235.85,0.0,210.77,83.39
2022-01-03 17:00:00,12.0,41.0,1,2.0,0.0,235.85,0.0,210.76,83.39
2022-01-03 18:00:00,11.0,45.0,8,2.0,0.0,235.85,0.0,210.76,83.39
2022-01-03 19:00:00,10.0,50.0,8,1.0,0.0,235.85,0.0,210.74,83.39
2022-01-03 20:00:00,8.0,60.0,7,1.0,0.0,235.85,0.0,210.73,83.39
2022-01-03 21:00:00,7.0,70.0,3,1.0,0.0,235.85,0.0,210.72,83.39
2022-01-03 22:00:00,6.0,74.0,3,2.0,0.0,235.85,0.0,210.71,83.39
2022-01-03 23:00:00,4.0,75.0,4,2.0,0.0,235.86,0.0,210.7,83.39
2022-01-04 00:00:00,4.0,80.0,4,2.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 01:00:00,4.0,76.0,4,2.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 02:00:00,4.0,81.0,4,2.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 03:00:00,3.0,81.0,4,1.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 04:00:00,3.0,84.0,4,2.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 05:00:00,2.0,85.0,6,1.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 06:00:00,2.0,86.0,3,1.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 07:00:00,2.0,91.0,5,2.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 08:00:00,3.0,88.0,4,1.0,0.0,235.86,0.0,210.69,83.39
2022-01-04 09:00:00,4.0,82.0,5,1.0,0.0,235.86,0.0,210.6,83.39
2022-01-04 10:00:00,7.0,72.0,4,1.0,0.0,235.85,0.0,210.59,83.39
2022-01-04 11:00:00,9.0,64.0,8,1.0,0.0,235.85,0.0,210.58,83.39
2022-01-04 12:00:00,10.0,66.0,1,2.0,0.0,235.84,0.0,210.57,83.39
2022-01-04 13:00:00,11.0,65.0,8,1.0,0.0,235.83,0.0,210.56,83.39
2022-01-04 14:00:00,10.0,71.0,1,2.0,0.0,235.83,0.0,210.55,83.39
2022-01-04 15:00:00,10.0,77.0,1,2.0,0.0,235.83,0.0,210.55,83.39
2022-01-04 16:00:00,10.0,76.0,1,2.0,0.0,235.83,0.0,210.53,83.39
2022-01-04 17:00:00,10.0,78.0,1,1.0,0.0,235.84,0.0,210.52,83.39
2022-01-04 18:00:00,9.0,81.0,1,2.0,0.0,235.84,0.0,210.52,83.39
2022-01-04 19:00:00,9.0,81.0,2,1.0,0.0,235.84,0.0,210.52,83.39
2022-01-04 20:00:00,9.0,83.0,4,1.0,0.0,235.84,0.0,210.52,83.39
2022-01-04 21:00:00,9.0,84.0,4,2.0,0.0,235.84,0.0,210.52,83.39
2022-01-04 22:00:00,9.0,84.0,4,2.0,0.0,235.85,0.0,210.47,83.39
2022-01-04 23:00:00,6.0,74.0,3,2.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 00:00:00,8.0,88.0,4,1.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 01:00:00,8.0,90.0,4,2.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 02:00:00,8.0,92.0,5,1.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 03:00:00,7.0,93.0,3,2.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 04:00:00,7.0,95.0,5,1.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 05:00:00,6.0,97.0,4,1.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 06:00:00,6.0,99.0,6,2.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 07:00:00,6.0,100.0,4,2.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 08:00:00,6.0,99.0,4,1.0,0.0,235.85,0.0,210.47,83.39
2022-01-05 09:00:00,8.0,94.0,3,1.0,0.0,235.86,0.0,210.35,83.4
2022-01-05 10:00:00,9.0,89.0,3,1.0,0.0,235.86,0.0,210.34,83.39
2022-01-05 11:00:00,9.0,88.0,6,2.0,0.0,235.86,0.0,210.33,83.39
2022-01-05 12:00:00,9.0,94.0,7,2.0,0.0,235.86,0.5,210.32,83.38
2022-01-05 13:00:00,9.0,96.0,5,1.0,0.5,235.86,0.5,210.31,83.38
2022-01-05 14:00:00,9.0,96.0,1,1.0,0.0,235.85,0.0,210.3,83.38
2022-01-05 15:00:00,9.0,96.0,7,1.0,0.0,235.85,0.0,210.29,83.38
2022-01-05 16:00:00,9.0,96.0,7,1.0,0.0,235.86,0.0,210.28,83.38
2022-01-05 17:00:00,9.0,96.0,1,1.0,0.0,235.86,0.0,210.27,83.38
2022-01-05 18:00:00,9.0,98.0,1,2.0,0.0,235.86,0.0,210.26,83.39
2022-01-05 19:00:00,8.0,89.0,1,4.0,0.0,235.86,0.0,210.25,83.39
2022-01-05 20:00:00,8.0,89.0,1,3.0,0.0,235.86,0.0,210.24,83.39
2022-01-05 21:00:00,7.0,90.0,1,3.0,0.0,235.86,0.0,210.23,83.39
2022-01-05 22:00:00,7.0,90.0,1,3.0,0.0,235.86,0.0,210.22,83.39
